adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,878,tt0036818,de,Die Feuerzangenbowle,Die Feuerzangenbowle from Director Helmut Weiss is based on the novel by the same name from Heinrich Spoerl and Hans Reimann that has turned into a cult German film. The film tells the story of a writer Johannes Pfeiffer who goes undercover as a student in a high school after his friends told him that he missed out on a great life experience since he was home schooled.,2.098595,/yPklnEcziGaLCetKtLSwEJrecBe.jpg,"[{'name': 'Deutsche Filmvertriebs GmbH', 'id': 618}, {'name': 'Terra-Filmkunst GmbH', 'id': 619}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1944-01-28,0,97.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Punch Bowl,False,6.4,41
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",,108668,tt0046683,en,The Adventures of Hajji Baba,"In Ispahan, Persia, Hajji Baba is leaving his father's shop to seek a greater fortune, while the Princess Fawzia is trying to talk her father, the Caliph into giving her in marriage to Nur-El-Din, a rival prince known far and wide as mean and fickle. Her father intends Fawzia for Fawzia to marry a friend and ally, and makes plans to send her to him.",0.971048,/k5UHKkD7k8IlRRDPck2Wyr9ui1I.jpg,"[{'name': 'Walter Wanger Productions', 'id': 10096}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1954-10-01,0,94.0,"[{'iso_639_1': 'sq', 'name': 'shqip'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,The Adventures of Hajji Baba,False,6.0,2
False,,6100000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,9501,tt0112750,en,Crying Freeman,"A lethal assassin for a secret Chinese organisation, who sheds tears of regret each time he kills, is seen swiftly and mercilessly executing three Yakuza gangsters by a beautiful artist. She is captivated by the grace of his kill and later falls in love with him. An intense power struggle for the leadership of the Yakuza Clans ensues as they seek vengeance for the death of their leader.",7.603066,/seU2MzYtydftdJhSvIWsdoRcux1.jpg,"[{'name': 'August Entertainment', 'id': 3322}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-23,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Crying Freeman,False,6.3,69
False,"{'id': 94050, 'name': 'Lucky Luke (Animation) Collection', 'poster_path': '/enmDDqGIwI11HGdRoB9vZMJHIDm.jpg', 'backdrop_path': '/Qu7b3QDx72kNUYJt4lQ4nElkXm.jpg'}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,50166,tt0077204,fr,Lucky Luke: La Ballade des Dalton,"The story opens in a Western saloon, where a young musician with a banjo begins to tell a tale of Lucky Luke and his sworn enemies the Dalton brothers: Joe, William, Jack and Averell. Luke has, once again, as he has done many times before, thrown the four outlaws into jail. The prison is also the abode of a guard dog named Rin Tin Can (Rantanplan in the original French language version).",1.30451,/aubqSxWm56sMxZXh5VqGcssrxXE.jpg,"[{'name': 'Dargaud Films', 'id': 5851}, {'name': 'Les Productions René Goscinny', 'id': 7963}, {'name': 'Studios Idéfix', 'id': 7964}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1978-03-10,0,82.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Lucky Luke: The Ballad of the Daltons,False,6.8,17
False,,0,"[{'id': 18, 'name': 'Drama'}]",,19079,tt1034325,en,Phoebe in Wonderland,"The fantastical tale of a little girl who won't - or can't - follow the rules. Confounded by her clashes with the rule-obsessed world around her, Phoebe seeks enlightenment from her unconventional drama teacher, even as her brilliant but anguished mother looks to Phoebe herself for inspiration.",7.898326,/iiLMczPwwJE9sKjkg4Khdh3oFFn.jpg,"[{'name': 'Silverwood Films', 'id': 2293}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-07,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dare to dream your life.,Phoebe in Wonderland,False,7.0,45
False,,8500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",,93828,tt1684233,en,Welcome to the Punch,"When notorious criminal Jacob Sternwood is forced to return to London, it gives detective Max Lewinsky one last chance to take down the man he's always been after.",7.67857,/6mCyfp7nk1sTZNtvLSVGrO0sPeH.jpg,"[{'name': 'Scott Free Productions', 'id': 1645}, {'name': 'IM Global', 'id': 7437}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Worldview Entertainment', 'id': 9015}, {'name': 'Between The Eyes', 'id': 9016}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-03-15,9747,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A Stunning, Intelligent Thriller",Welcome to the Punch,False,5.7,284
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,147683,tt0078119,ro,"Profetul, aurul și ardelenii",,0.259357,/nOUNXKDdeapDyJtwFTdPxO1mOHH.jpg,"[{'name': 'Centrul de Productie Cinematografica Bucuresti', 'id': 11530}]","[{'iso_3166_1': 'RO', 'name': 'Romania'}]",1978-02-12,0,69.0,"[{'iso_639_1': 'ro', 'name': 'Română'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,"The Prophet, the Gold, and the Transylvanians",False,0.0,0
False,,94000000,"[{'id': 28, 'name': 'Action'}]",,10477,tt0132245,en,Driven,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",5.310558,/2aN2BBAbRyfEpfxZAQY82T8zWRq.jpg,"[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Trackform Film Productions', 'id': 10107}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-04-27,54744738,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Get ready for the race of your life.,Driven,False,4.5,180
False,,0,[],,195912,tt0088200,en,Success Is the Best Revenge,"Alex Rodak (Michael York) is a Polish director in exile in London with his family, which includes an older teenage son Adam (Michael Lyndon) who is struggling with an identity crisis, his wife (Joanna Szerzerbic), and another son. Rodak is in the throes of putting together a major show about Poland and the politics of exile at a West End theater. His single-minded determination to succeed causes him to take advantage of others, and because of his need for backing, he turns to a low-life businessman (John Hurt) to bail him out. His wife is anything but happy about his behavior and dislikes this last decision even more. This is an interesting study of how a father and son become alienated in a conflict between cultural identity and its exploitation.",0.171944,/kDgaYVJXSmGBU5EXrbjTBVhVS0H.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1984-05-26,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Success Is the Best Revenge,False,5.0,1
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,38940,tt0110490,en,Men of War,"Nick Gunar is a burnt-out, jaded and hard-up former mercenary who is having a difficult time adjusting to civilian life. At the end of his rope, he is hired by the Nitro Mine Corporation to strong-arm the natives of a South China Sea island into giving up their rights to its valuable mineral resources. Nick loathes the thought of another mission, but this seemingly easy job will earn him enough money to get back with his estranged family. He recruits some of his former mercenary buddies to help him with the job. The island people refuse to give up their land and Nick decides to help them fight the greedy corporation that hired him. As greed and treachery begin to unravel, Nick's band of mercenaries choose sides.",3.323673,/rrwG9foUMulWBI2Nk7s6Bcgwfim.jpg,"[{'name': 'Signature Pictures', 'id': 2982}, {'name': 'MDP Worldwide', 'id': 10828}, {'name': 'Pomarance Corporation', 'id': 10829}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",1994-09-04,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Killers for hire are paid for what they can do, not for what they believe... until today.",Men of War,False,5.5,30
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,142966,tt2047709,en,"Dave Attell: Hey, Your Mouth's Not Pregnant!","Standup special recorded at The Funny Bone in Newport, Kentucky.",0.506726,/6LkOrhIPH84uuyc5rdVdbs0DFrT.jpg,[],[],2006-04-20,0,48.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Dave Attell: Hey, Your Mouth's Not Pregnant!",False,7.0,1
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.enemyofthereich.com/,293570,tt3088628,en,Enemy of the Reich: The Noor Inayat Khan Story,"In 1943, Noor Inayat Khan was recruited as a covert operative into Winston Churchill's Special Operations Executive. With an American mother and Indian Muslim father, she was an extremely unusual British agent. After her network collapsed, Khan became the only surviving radio operator linking the British to the French Resistance in Paris, coordinating the airdrop of weapons and agents, and the rescue of downed Allied fliers.",0.592531,/qLcvd2hha8HdYaqX7alHmWwBJMa.jpg,"[{'name': 'Unity Productions Foundation', 'id': 35493}]",[],2014-02-15,0,56.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Enemy of the Reich: The Noor Inayat Khan Story,False,0.0,0
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",,37627,tt0071762,en,The Little Prince,"Based on the story by Antoine deSaint-Exupery, this magical musical fable begins as a pilot (Richard Kiley) makes a forced landing on the barren Sahara Desert. He is befriended by a ""little"" prince from the planet Asteroid B-612. In the days that follow, the pilot learns of the small boy's history and planet-hopping journeys in which he met a King, a businessman, an historian, and a general. It isn't until he comes to Earth that the Little Prince learns the secrets of the importance of life from a Fox (Gene Wilder), a Snake (Bob Fosse), and the pilot.",6.582652,/ts0TGlxlBffnXXOFuzqpuqQEVdp.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-11-06,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The entertainment that loves a lot, and lives a lot, and gives and gives and gives a lot.",The Little Prince,False,6.0,26
False,,700000,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",,54838,tt0120028,en,Robinson in Space,"Robinson is commissioned to investigate the unspecified ""problem of England."" The narrator describes his seven excursions, with the unseen Robinson, around the country. They mainly concentrate on ports, power stations, prisons, and manufacturing plants, but they also bring in various literary connections, as well as a few conventional landscapes. Written by Will Gilbert",0.100451,/15EoixSldBeRaQDNrmCLDtwc095.jpg,[],[],1997-01-10,0,78.0,[],Released,,Robinson in Space,False,7.5,2
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,42551,tt0075229,en,Sky Riders,"Robert Culp plays Bracken, whose life seems perfect until his wife Ellen and their children are kidnapped by terrorists one day. After failed attempts to capture them back by the police, Ellen's ex husband enters the fray and plans his own rescue attempt. James Coburn plays McCabe, Ellen's ex-husband who hires a crew of professional hang gliders to help him rescue her and the kids from the terrorist's mountain top lair.",0.838555,/yEzWDNm8IkyJvCiaAQBxYhGzk9F.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-03-26,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They soared from the skies to stage the most daring rescue ever filmed,Sky Riders,False,6.3,6
False,,0,"[{'id': 18, 'name': 'Drama'}]",,166204,tt0056134,bn,কাঞ্চনজঙ্ঘা,"Played out in real time, several complex family dramas intersect in the landscape of the Himalayan foothills, allowing the Bengali auteur to examine the class and generational differences of postcolonial India while celebrating the hopes of a society in transition.",0.47351,/zqLY2jnjt94caeKrl44Qbl1S7qP.jpg,"[{'name': 'NCA Productions', 'id': 26449}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1962-05-11,0,102.0,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Kanchenjungha,False,7.5,4
False,,0,[],,382563,tt5119598,zh,龙在哪里？,The story follows a ten-year-old girl who teams up with animals from the Chinese Zodiac to search for a lost dragon and save the world from a treacherous conspiracy.,0.993488,/kYEZvbcnKBpbfO2ThTbLjb0b4nj.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",2015-10-23,0,97.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Where's the Dragon?,False,2.0,1
False,,14350531,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",http://attacktheblock.com/,59678,tt1478964,en,Attack the Block,A teen gang in a grim South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,9.93263,/wzCMnA6NDruLzgWeqMcLPDrGAdF.jpg,"[{'name': 'UK Film Council', 'id': 2452}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Film4', 'id': 9349}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-05-12,3964682,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Inner City vs. Outer Space,Attack the Block,False,6.3,748
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,100747,tt0036005,en,Hitler's Madman,"Story of the assassination of Reinhard Heydrich, Nazi SS commander, by Czech partisans and the reprisals inflicted by the Nazis on the Czechs.",0.240743,/X7yicpEUd5Wj21vFVkUnAFNnq3.jpg,"[{'name': 'Producers Releasing Corporation', 'id': 3759}, {'name': 'Angelus Productions', 'id': 8232}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-06-10,0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hitler's Madman,False,7.0,2
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",http://www.xthemovie.com.au/,73454,tt1661099,en,X,"Holly Rowe's retiring, kissing her callgirl life goodbye. She just has to get through her last night on the job. Shay Ryan's a teenage runaway, broke and alone. She just has to get through her first night as a hooker. Then fate throws them together on a job that goes horribly wrong and they're trapped on an out-of-control roller coaster ride, through the twilight zone of sex-for-sale. X is a sizzling adults-only thriller about love, chance, escape and the oldest profession experienced by two women, on a night that will change their lives forever.",5.257968,/nvU6uTwSpMpitM6mnuYXb1LgxxX.jpg,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2010-12-31,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A jaded call-girl. A fledgling hooker. The night from hell.,X,False,5.5,39
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,112722,tt1235534,en,Louis Theroux: Behind Bars,"For two weeks, Theroux visits the San Quentin State Prison.",1.109867,/b5qaKmEC3QZYpJji1Tiam621UTy.jpg,[],[],2008-08-08,0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Louis Theroux: Behind Bars,False,7.5,15
False,"{'id': 87359, 'name': 'Mission: Impossible Collection', 'poster_path': '/gwyJPIhCK4Xz2WogeBnhCSQfUek.jpg', 'backdrop_path': '/49L0c5utmm0A4BkeDafM9BOhyBT.jpg'}",150000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",http://www.missionimpossible.com,177677,tt2381249,en,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",17.836882,/mXwC63mlpijqllhoeGnKBGgPtBa.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'China Movie Channel', 'id': 11413}, {'name': 'Bad Robot', 'id': 11461}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Alibaba Pictures Group', 'id': 69484}, {'name': 'Odin', 'id': 69485}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-23,682330139,131.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Desperate Times. Desperate Measures.,Mission: Impossible - Rogue Nation,False,7.1,3274
